datetime,temperature,humidity,wind_speed,pressure
04.10.2009 06:40:00,12.36,65.32,5.08,980.42
04.10.2009 06:50:00,12.36,65.72,4.55,980.68
04.10.2009 07:00:00,12.36,66.0,3.47,980.82
04.10.2009 07:10:00,12.36,66.32,4.05,980.85
04.10.2009 07:20:00,12.36,66.22,6.31,980.76
04.10.2009 07:30:00,12.33,66.42,6.85,980.75
04.10.2009 07:40:00,12.29,66.6,6.4,980.75
04.10.2009 07:50:00,12.29,66.54,7.48,980.74
04.10.2009 08:00:00,12.3,66.3,7.0,980.9
04.10.2009 08:10:00,12.36,66.11,8.46,981.09
04.10.2009 08:20:00,12.32,66.65,7.47,981.28
04.10.2009 08:30:00,12.19,67.74,7.03,981.31
04.10.2009 08:40:00,12.09,68.75,5.65,981.31
04.10.2009 08:50:00,11.97,69.8,7.4,981.41
04.10.2009 09:00:00,11.94,70.1,6.79,981.48
04.10.2009 09:10:00,12.19,69.28,6.79,981.6
04.10.2009 09:20:00,12.44,68.63,6.58,981.77
04.10.2009 09:30:00,12.5,68.49,7.19,981.86
04.10.2009 09:40:00,12.55,68.66,6.64,982.02
04.10.2009 09:50:00,12.48,69.25,4.81,982.32
04.10.2009 10:00:00,12.46,69.55,4.57,982.45
04.10.2009 10:10:00,12.45,69.78,3.6,982.57
04.10.2009 10:20:00,12.49,69.81,4.57,982.59
04.10.2009 10:30:00,12.51,69.98,3.74,982.63
04.10.2009 10:40:00,12.61,69.78,4.61,982.71
04.10.2009 10:50:00,12.7,69.64,3.65,982.69
04.10.2009 11:00:00,12.79,69.52,3.35,982.72
04.10.2009 11:10:00,12.95,69.21,3.75,982.79
04.10.2009 11:20:00,13.2,67.79,3.87,982.75
04.10.2009 11:30:00,13.41,66.88,3.22,982.85
04.10.2009 11:40:00,13.36,67.0,4.55,982.8
04.10.2009 11:50:00,13.37,67.02,3.95,982.8
04.10.2009 12:00:00,13.37,67.2,3.35,982.97
04.10.2009 12:10:00,13.06,69.35,3.23,983.18
04.10.2009 12:20:00,12.63,72.3,2.88,983.25
04.10.2009 12:30:00,12.32,74.8,2.5,983.29
04.10.2009 12:40:00,12.14,76.4,1.87,983.31
04.10.2009 12:50:00,12.02,77.8,2.23,983.39
04.10.2009 13:00:00,11.75,79.8,2.28,983.46
04.10.2009 13:10:00,11.67,80.7,2.3,983.36
04.10.2009 13:20:00,11.77,80.1,2.1,983.38
04.10.2009 13:30:00,11.77,80.5,1.46,983.33
04.10.2009 13:40:00,11.93,79.9,1.09,983.33
04.10.2009 13:50:00,12.03,78.8,1.32,983.33
04.10.2009 14:00:00,12.1,78.8,1.72,983.48
04.10.2009 14:10:00,11.82,81.9,1.61,983.49
04.10.2009 14:20:00,11.55,84.3,1.09,983.58
04.10.2009 14:30:00,11.52,84.3,1.26,983.69
04.10.2009 14:40:00,11.49,85.6,0.5,983.71
04.10.2009 14:50:00,11.56,85.5,1.22,983.71
04.10.2009 15:00:00,11.64,84.4,1.74,983.78
04.10.2009 15:10:00,11.6,84.7,0.98,983.87
04.10.2009 15:20:00,11.62,84.8,0.62,983.85
04.10.2009 15:30:00,11.58,84.8,0.66,983.88
04.10.2009 15:40:00,11.59,84.4,1.36,983.96
04.10.2009 15:50:00,11.74,83.1,1.82,983.93
04.10.2009 16:00:00,11.97,83.7,0.53,983.82
04.10.2009 16:10:00,11.94,82.1,2.8,983.91
04.10.2009 16:20:00,11.44,85.1,2.6,984.01
04.10.2009 16:30:00,11.22,87.4,1.29,984.0
04.10.2009 16:40:00,11.24,87.0,1.06,984.06
04.10.2009 16:50:00,11.15,87.1,0.6,984.18
04.10.2009 17:00:00,11.13,87.6,0.87,984.28
04.10.2009 17:10:00,11.1,87.6,1.53,984.35
04.10.2009 17:20:00,11.27,84.8,1.73,984.47
04.10.2009 17:30:00,11.45,82.3,2.33,984.54
04.10.2009 17:40:00,11.41,83.0,1.44,984.61
04.10.2009 17:50:00,11.19,84.3,2.08,984.59
04.10.2009 18:00:00,10.81,86.4,3.04,984.68
04.10.2009 18:10:00,10.5,87.9,2.78,984.69
04.10.2009 18:20:00,10.4,87.9,2.37,984.83
04.10.2009 18:30:00,10.3,87.8,2.03,985.03
04.10.2009 18:40:00,10.56,85.6,2.43,985.13
04.10.2009 18:50:00,10.69,84.2,2.05,985.32
04.10.2009 19:00:00,10.65,83.5,1.6,985.41
04.10.2009 19:10:00,10.69,82.9,1.14,985.49
04.10.2009 19:20:00,10.63,82.5,1.32,985.67
04.10.2009 19:30:00,10.57,82.0,1.27,985.85
04.10.2009 19:40:00,10.47,81.5,0.85,985.96
04.10.2009 19:50:00,10.39,81.4,0.51,986.12
04.10.2009 20:00:00,10.31,81.3,0.82,986.24
04.10.2009 20:10:00,10.17,81.8,1.16,986.3
04.10.2009 20:20:00,10.03,82.4,1.51,986.44
04.10.2009 20:30:00,9.99,82.3,1.24,986.64
04.10.2009 20:40:00,9.9,82.5,1.17,986.71
04.10.2009 20:50:00,9.85,82.5,1.62,986.82
04.10.2009 21:00:00,9.74,82.8,1.81,986.97
04.10.2009 21:10:00,9.63,83.2,1.66,987.1
04.10.2009 21:20:00,9.44,83.8,1.44,987.14
04.10.2009 21:30:00,9.37,83.4,1.79,987.24
04.10.2009 21:40:00,9.37,82.7,1.63,987.44
04.10.2009 21:50:00,9.31,82.7,1.49,987.63
04.10.2009 22:00:00,9.43,81.7,1.45,987.7
04.10.2009 22:10:00,9.43,81.1,1.63,987.92
04.10.2009 22:20:00,9.26,81.6,1.51,987.96
04.10.2009 22:30:00,9.28,81.4,1.07,988.07
04.10.2009 22:40:00,9.19,81.6,0.71,988.16
04.10.2009 22:50:00,9.11,81.1,0.4,988.29
04.10.2009 23:00:00,8.95,81.3,0.27,988.34
04.10.2009 23:10:00,8.93,81.4,0.58,988.45
04.10.2009 23:20:00,8.95,80.9,0.72,988.57
04.10.2009 23:30:00,8.89,81.2,0.67,988.68
04.10.2009 23:40:00,8.87,81.3,1.33,988.67
04.10.2009 23:50:00,8.88,81.7,1.86,988.69
05.10.2009 00:00:00,8.84,81.9,2.12,988.82
05.10.2009 00:10:00,8.9,81.8,1.8,988.89
05.10.2009 00:20:00,9.01,81.4,0.99,988.88
05.10.2009 00:30:00,9.03,81.6,0.37,989.02
05.10.2009 00:40:00,9.11,81.5,0.06,989.14
05.10.2009 00:50:00,9.17,81.1,0.24,989.15
05.10.2009 01:00:00,8.92,82.8,0.17,989.18
05.10.2009 01:10:00,8.95,82.3,0.24,989.23
05.10.2009 01:20:00,8.93,82.5,0.09,989.26
05.10.2009 01:30:00,8.65,83.9,0.51,989.25
05.10.2009 01:40:00,8.81,82.8,0.35,989.32
05.10.2009 01:50:00,9.13,80.4,0.72,989.38
05.10.2009 02:00:00,9.39,77.9,1.01,989.59
05.10.2009 02:10:00,9.3,78.6,1.13,989.63
05.10.2009 02:20:00,9.35,77.8,1.02,989.71
05.10.2009 02:30:00,9.36,77.6,0.41,989.73
05.10.2009 02:40:00,9.38,77.3,0.85,989.72
05.10.2009 02:50:00,9.3,77.6,0.88,989.74
05.10.2009 03:00:00,9.3,77.2,0.51,989.68
05.10.2009 03:10:00,9.26,77.8,0.39,989.79
05.10.2009 03:20:00,9.2,78.5,0.28,989.83
05.10.2009 03:30:00,8.69,83.4,0.44,989.95
05.10.2009 03:40:00,8.29,86.2,0.37,989.89
05.10.2009 03:50:00,8.31,86.0,0.19,990.01
05.10.2009 04:00:00,8.61,82.3,0.17,989.95
05.10.2009 04:10:00,8.96,78.3,0.74,989.94
05.10.2009 04:20:00,8.95,77.6,1.0,990.07
05.10.2009 04:30:00,8.88,77.8,0.54,990.07
05.10.2009 04:40:00,8.83,77.8,0.5,990.14
05.10.2009 04:50:00,8.75,78.3,0.85,990.25
05.10.2009 05:00:00,8.62,79.3,0.61,990.37
05.10.2009 05:10:00,8.65,78.6,0.79,990.5
05.10.2009 05:20:00,8.63,78.5,0.13,990.42
05.10.2009 05:30:00,8.66,76.3,0.97,990.45
05.10.2009 05:40:00,8.52,76.3,1.01,990.52
05.10.2009 05:50:00,8.33,76.9,1.24,990.65
05.10.2009 06:00:00,8.18,77.1,1.2,990.65
05.10.2009 06:10:00,8.13,77.2,1.32,990.72
05.10.2009 06:20:00,8.15,76.8,1.39,990.82
05.10.2009 06:30:00,8.21,76.7,1.2,990.92
05.10.2009 06:40:00,7.75,79.8,2.38,991.07
05.10.2009 06:50:00,7.86,78.8,2.56,991.23
05.10.2009 07:00:00,8.07,77.2,1.77,991.28
05.10.2009 07:10:00,7.74,81.5,0.57,991.36
05.10.2009 07:20:00,6.71,86.8,1.94,991.44
05.10.2009 07:30:00,6.59,88.0,0.93,991.57
05.10.2009 07:40:00,7.04,86.0,0.86,991.6
05.10.2009 07:50:00,7.29,87.3,1.41,991.63
05.10.2009 08:00:00,7.34,87.8,1.31,991.72
05.10.2009 08:10:00,7.56,86.7,0.8,991.75
05.10.2009 08:20:00,7.99,84.5,0.93,991.85
05.10.2009 08:30:00,8.27,83.8,0.88,991.89
05.10.2009 08:40:00,8.24,83.6,0.69,992.03
05.10.2009 08:50:00,8.57,82.1,0.55,992.16
05.10.2009 09:00:00,9.16,79.5,0.28,992.15
05.10.2009 09:10:00,9.58,78.0,0.62,992.02
05.10.2009 09:20:00,10.22,76.8,0.35,991.93
05.10.2009 09:30:00,10.12,77.2,0.63,991.84
05.10.2009 09:40:00,10.17,74.8,1.14,991.81
05.10.2009 09:50:00,10.63,67.89,0.79,991.92
05.10.2009 10:00:00,11.31,62.03,1.23,991.99
05.10.2009 10:10:00,12.05,59.88,0.77,991.96
05.10.2009 10:20:00,12.15,59.83,1.09,991.83
05.10.2009 10:30:00,11.89,60.65,1.28,991.82
05.10.2009 10:40:00,12.13,59.67,1.29,991.75
05.10.2009 10:50:00,11.82,61.73,1.75,991.69
05.10.2009 11:00:00,12.07,61.29,1.36,991.57
05.10.2009 11:10:00,12.66,59.44,1.97,991.48
05.10.2009 11:20:00,12.35,59.63,1.1,991.48
05.10.2009 11:30:00,12.26,61.85,1.03,991.48
05.10.2009 11:40:00,12.48,61.99,1.11,991.5
05.10.2009 11:50:00,13.03,60.0,1.11,991.31
05.10.2009 12:00:00,12.83,60.24,0.83,991.08
05.10.2009 12:10:00,13.07,59.74,0.37,991.01
05.10.2009 12:20:00,13.18,59.11,1.57,990.89
05.10.2009 12:30:00,13.41,58.51,0.44,990.78
05.10.2009 12:40:00,13.79,58.31,1.34,990.74
05.10.2009 12:50:00,13.53,58.66,1.73,990.54
05.10.2009 13:00:00,13.44,59.29,2.11,990.46
05.10.2009 13:10:00,13.48,59.33,0.94,990.36
05.10.2009 13:20:00,13.52,60.28,0.89,990.23
05.10.2009 13:30:00,13.58,60.1,1.35,990.15
05.10.2009 13:40:00,13.6,60.31,0.9,990.01
05.10.2009 13:50:00,13.66,60.42,1.51,989.86
05.10.2009 14:00:00,13.34,62.33,0.92,989.73
05.10.2009 14:10:00,13.14,62.86,1.2,989.67
05.10.2009 14:20:00,13.45,61.7,1.05,989.6
05.10.2009 14:30:00,13.67,61.21,0.65,989.59
05.10.2009 14:40:00,13.57,61.89,1.17,989.51
05.10.2009 14:50:00,13.41,62.72,1.65,989.5
05.10.2009 15:00:00,13.39,63.12,1.33,989.41
05.10.2009 15:10:00,13.35,64.21,0.99,989.29
05.10.2009 15:20:00,13.29,65.35,1.07,989.23
05.10.2009 15:30:00,13.23,66.12,0.79,989.12
05.10.2009 15:40:00,13.17,66.2,0.95,989.05
05.10.2009 15:50:00,13.22,66.78,0.68,988.99
05.10.2009 16:00:00,13.32,66.74,1.66,988.89
05.10.2009 16:10:00,13.14,67.8,2.39,988.81
05.10.2009 16:20:00,12.96,69.8,2.32,988.74
05.10.2009 16:30:00,12.64,72.8,2.17,988.65
05.10.2009 16:40:00,12.35,76.2,1.17,988.62
05.10.2009 16:50:00,11.93,79.8,1.04,988.54
05.10.2009 17:00:00,11.63,82.2,0.94,988.37
05.10.2009 17:10:00,11.32,84.6,1.16,988.37
05.10.2009 17:20:00,11.07,86.1,1.54,988.44
05.10.2009 17:30:00,10.86,87.8,1.28,988.5
05.10.2009 17:40:00,10.74,89.6,1.16,988.45
05.10.2009 17:50:00,10.68,90.9,0.89,988.33
05.10.2009 18:00:00,10.61,92.1,1.13,988.25
05.10.2009 18:10:00,10.52,91.6,1.7,988.25
05.10.2009 18:20:00,10.48,91.5,1.68,988.25
05.10.2009 18:30:00,10.37,92.4,0.78,988.29
05.10.2009 18:40:00,10.38,92.6,0.47,988.36
05.10.2009 18:50:00,10.33,92.5,0.61,988.42
05.10.2009 19:00:00,10.07,93.2,0.61,988.51
05.10.2009 19:10:00,9.92,94.0,1.02,988.51
05.10.2009 19:20:00,9.87,94.6,0.89,988.5
05.10.2009 19:30:00,9.7,95.0,1.35,988.48
05.10.2009 19:40:00,9.63,95.6,1.24,988.56
05.10.2009 19:50:00,9.68,96.0,1.37,988.56
05.10.2009 20:00:00,9.64,96.1,0.82,988.39
05.10.2009 20:10:00,9.61,96.3,0.59,988.46
05.10.2009 20:20:00,9.57,96.5,0.27,988.5
05.10.2009 20:30:00,9.58,96.7,0.05,988.5
05.10.2009 20:40:00,9.69,96.9,0.27,988.43
05.10.2009 20:50:00,9.73,97.0,0.52,988.45
05.10.2009 21:00:00,9.73,97.0,0.77,988.31
05.10.2009 21:10:00,9.72,97.1,0.84,988.23
05.10.2009 21:20:00,9.78,97.3,1.33,988.22
05.10.2009 21:30:00,9.84,97.4,1.35,988.23
05.10.2009 21:40:00,9.92,97.5,1.89,988.22
05.10.2009 21:50:00,10.02,97.4,2.17,988.13
05.10.2009 22:00:00,10.09,97.1,2.13,988.12
05.10.2009 22:10:00,10.11,96.9,2.53,988.12
05.10.2009 22:20:00,10.1,96.7,2.29,987.92
05.10.2009 22:30:00,10.09,96.7,2.09,987.83
05.10.2009 22:40:00,10.09,96.8,1.74,987.89
05.10.2009 22:50:00,10.13,96.8,1.32,987.78
05.10.2009 23:00:00,10.19,96.8,1.24,987.64
05.10.2009 23:10:00,10.23,96.7,1.38,987.56
05.10.2009 23:20:00,10.26,96.6,1.31,987.48
05.10.2009 23:30:00,10.32,96.4,1.47,987.42
05.10.2009 23:40:00,10.4,96.2,1.14,987.4
05.10.2009 23:50:00,10.4,96.0,1.14,987.31
06.10.2009 00:00:00,10.36,96.2,1.53,987.32
06.10.2009 00:10:00,10.4,96.6,0.86,987.2
06.10.2009 00:20:00,10.43,96.8,0.93,987.11
06.10.2009 00:30:00,10.43,97.0,1.19,987.26
06.10.2009 00:40:00,10.42,97.2,1.18,987.21
06.10.2009 00:50:00,10.43,97.3,1.26,987.07
06.10.2009 01:00:00,10.48,97.3,1.64,987.0
06.10.2009 01:10:00,10.5,97.4,1.44,986.91
06.10.2009 01:20:00,10.56,97.3,1.6,986.86
06.10.2009 01:30:00,10.58,97.2,1.45,986.71
06.10.2009 01:40:00,10.63,97.1,1.06,986.59
06.10.2009 01:50:00,10.63,97.1,1.16,986.48
06.10.2009 02:00:00,10.64,97.0,1.35,986.41
06.10.2009 02:10:00,10.69,96.9,1.34,986.3
06.10.2009 02:20:00,10.72,96.8,1.43,986.17
06.10.2009 02:30:00,10.76,96.7,1.8,986.05
06.10.2009 02:40:00,10.81,96.7,2.35,985.93
06.10.2009 02:50:00,10.84,96.7,1.97,985.87
06.10.2009 03:00:00,10.85,96.7,2.01,985.84
06.10.2009 03:10:00,10.83,96.9,2.11,985.77
06.10.2009 03:20:00,10.87,97.1,1.76,985.68
06.10.2009 03:30:00,10.89,97.2,2.13,985.68
06.10.2009 03:40:00,10.92,97.4,1.88,985.56
06.10.2009 03:50:00,10.95,97.5,1.76,985.42
06.10.2009 04:00:00,10.96,97.6,1.62,985.38
06.10.2009 04:10:00,10.96,97.6,1.48,985.36
06.10.2009 04:20:00,10.96,97.6,1.47,985.27
06.10.2009 04:30:00,10.96,97.7,1.33,985.28
06.10.2009 04:40:00,10.97,97.7,0.94,985.18
06.10.2009 04:50:00,11.0,97.8,0.42,985.08
06.10.2009 05:00:00,11.09,97.8,1.3,985.01
06.10.2009 05:10:00,11.08,97.7,1.16,984.95
06.10.2009 05:20:00,11.15,97.8,1.76,984.95
06.10.2009 05:30:00,11.23,97.8,1.7,984.94
06.10.2009 05:40:00,11.25,97.8,1.32,984.95
06.10.2009 05:50:00,11.34,97.9,1.49,984.96
06.10.2009 06:00:00,11.4,97.9,2.1,984.94
06.10.2009 06:10:00,11.64,98.2,2.23,984.95
06.10.2009 06:20:00,12.51,98.3,3.37,984.94
06.10.2009 06:30:00,13.04,95.8,3.68,984.98
06.10.2009 06:40:00,13.3,93.0,3.39,985.14
06.10.2009 06:50:00,13.6,91.2,3.55,985.08
06.10.2009 07:00:00,13.68,90.5,3.17,985.08
06.10.2009 07:10:00,13.6,91.1,2.67,985.15
06.10.2009 07:20:00,13.32,91.9,1.79,985.2
06.10.2009 07:30:00,13.14,93.3,1.8,985.36
06.10.2009 07:40:00,13.16,93.6,1.8,985.49
06.10.2009 07:50:00,13.18,93.5,1.63,985.61
06.10.2009 08:00:00,13.28,93.8,1.84,985.86
06.10.2009 08:10:00,13.4,93.6,2.43,985.91
06.10.2009 08:20:00,13.53,93.6,2.59,985.92
06.10.2009 08:30:00,13.69,93.4,2.84,985.92
06.10.2009 08:40:00,13.96,93.0,2.07,985.98
06.10.2009 08:50:00,14.44,90.9,1.79,986.04
06.10.2009 09:00:00,14.97,88.4,1.4,986.15
06.10.2009 09:10:00,15.13,87.9,2.26,986.17
06.10.2009 09:20:00,15.55,85.6,2.82,986.21
06.10.2009 09:30:00,15.71,84.8,2.99,986.28
06.10.2009 09:40:00,15.86,84.4,3.21,986.3
06.10.2009 09:50:00,15.96,84.0,3.65,986.44
06.10.2009 10:00:00,16.08,83.5,3.72,986.52
06.10.2009 10:10:00,16.21,82.9,4.07,986.46
06.10.2009 10:20:00,16.49,81.5,4.1,986.51
06.10.2009 10:30:00,16.81,79.8,4.15,986.61
06.10.2009 10:40:00,16.95,78.7,4.45,986.65
06.10.2009 10:50:00,17.02,78.4,4.62,986.71
06.10.2009 11:00:00,17.04,78.4,3.79,986.74
06.10.2009 11:10:00,16.99,77.9,4.47,986.72
06.10.2009 11:20:00,17.0,78.4,2.45,986.89
06.10.2009 11:30:00,17.63,75.9,2.56,986.83
06.10.2009 11:40:00,17.96,73.8,3.11,986.88
06.10.2009 11:50:00,17.8,74.4,2.72,986.88
06.10.2009 12:00:00,17.71,75.0,3.33,986.92
06.10.2009 12:10:00,17.66,74.6,2.97,986.9
06.10.2009 12:20:00,17.76,73.9,3.3,986.79
06.10.2009 12:30:00,17.75,74.5,2.83,986.78
06.10.2009 12:40:00,17.92,72.0,4.45,986.66
06.10.2009 12:50:00,17.97,71.7,3.08,986.66
06.10.2009 13:00:00,17.96,72.2,2.87,986.74
06.10.2009 13:10:00,17.9,71.0,3.87,986.68
06.10.2009 13:20:00,17.93,71.1,3.35,986.55
06.10.2009 13:30:00,18.13,70.9,3.0,986.65
06.10.2009 13:40:00,18.2,70.2,3.56,986.6
06.10.2009 13:50:00,18.11,70.3,3.99,986.53
06.10.2009 14:00:00,18.23,70.4,3.09,986.4
06.10.2009 14:10:00,18.96,67.63,3.11,986.4
06.10.2009 14:20:00,19.18,65.1,3.43,986.55
06.10.2009 14:30:00,18.93,64.87,3.24,986.52
06.10.2009 14:40:00,18.9,65.72,2.17,986.51
06.10.2009 14:50:00,18.95,65.92,2.64,986.41
06.10.2009 15:00:00,18.76,66.33,3.08,986.43
06.10.2009 15:10:00,18.62,67.57,3.38,986.39
06.10.2009 15:20:00,18.5,68.75,3.96,986.34
06.10.2009 15:30:00,18.43,69.49,3.4,986.31
06.10.2009 15:40:00,18.39,69.64,3.66,986.34
06.10.2009 15:50:00,18.31,68.31,3.97,986.26
06.10.2009 16:00:00,18.23,68.8,3.0,986.26
06.10.2009 16:10:00,18.09,69.21,2.87,986.27
06.10.2009 16:20:00,17.92,70.3,3.07,986.3
06.10.2009 16:30:00,17.68,72.4,1.69,986.3
06.10.2009 16:40:00,17.3,75.3,1.66,986.24
06.10.2009 16:50:00,17.08,76.4,2.95,986.17
06.10.2009 17:00:00,17.02,76.4,2.93,986.17
06.10.2009 17:10:00,16.95,76.5,4.34,986.17
06.10.2009 17:20:00,16.74,78.0,4.35,986.18
06.10.2009 17:30:00,16.47,80.0,3.34,986.26
06.10.2009 17:40:00,16.14,82.5,3.25,986.29
06.10.2009 17:50:00,15.82,85.0,2.68,986.27
06.10.2009 18:00:00,15.53,87.1,2.36,986.17
06.10.2009 18:10:00,15.26,89.2,2.23,986.17
06.10.2009 18:20:00,15.15,90.0,2.63,986.16
06.10.2009 18:30:00,15.08,90.8,2.24,986.09
06.10.2009 18:40:00,14.86,92.2,2.24,986.01
06.10.2009 18:50:00,14.6,94.0,1.98,985.97
06.10.2009 19:00:00,14.45,94.9,1.93,985.97
06.10.2009 19:10:00,14.38,95.5,1.62,985.87
06.10.2009 19:20:00,14.35,95.9,1.55,985.78
06.10.2009 19:30:00,14.3,96.1,1.75,985.68
06.10.2009 19:40:00,14.25,96.3,1.75,985.68
06.10.2009 19:50:00,14.23,96.6,2.05,985.66
06.10.2009 20:00:00,14.21,96.8,2.19,985.57
06.10.2009 20:10:00,14.23,97.0,2.11,985.55
06.10.2009 20:20:00,14.29,97.1,2.29,985.51
06.10.2009 20:30:00,14.3,97.2,2.14,985.43
06.10.2009 20:40:00,14.3,97.3,1.86,985.43
06.10.2009 20:50:00,14.31,97.4,2.0,985.39
06.10.2009 21:00:00,14.37,97.6,2.05,985.29
06.10.2009 21:10:00,14.43,97.8,2.25,985.27
06.10.2009 21:20:00,14.51,97.9,2.08,985.18
06.10.2009 21:30:00,14.58,98.0,2.33,985.08
06.10.2009 21:40:00,14.63,98.1,2.23,985.16
06.10.2009 21:50:00,14.77,98.2,2.13,985.1
06.10.2009 22:00:00,15.35,98.4,2.57,985.18
06.10.2009 22:10:00,15.52,96.6,1.68,985.19
06.10.2009 22:20:00,15.39,95.7,1.77,985.28
06.10.2009 22:30:00,15.68,95.4,2.21,985.29
06.10.2009 22:40:00,15.99,93.5,2.45,985.32
06.10.2009 22:50:00,16.05,93.2,3.07,985.35
06.10.2009 23:00:00,16.07,93.0,3.22,985.35
06.10.2009 23:10:00,16.01,93.5,1.81,985.52
06.10.2009 23:20:00,16.19,92.5,2.52,985.56
06.10.2009 23:30:00,16.38,91.1,2.31,985.63
06.10.2009 23:40:00,16.47,90.6,2.14,985.68
06.10.2009 23:50:00,16.44,90.6,1.48,985.68
07.10.2009 00:00:00,16.37,90.9,1.82,985.77
07.10.2009 00:10:00,16.42,90.5,1.79,985.85
07.10.2009 00:20:00,16.36,90.5,2.68,985.94
07.10.2009 00:30:00,16.26,90.8,2.29,986.05
07.10.2009 00:40:00,16.24,90.8,2.38,985.99
07.10.2009 00:50:00,16.26,91.1,2.4,986.18
07.10.2009 01:00:00,16.41,90.4,2.9,986.21
07.10.2009 01:10:00,16.42,90.5,3.17,986.21
07.10.2009 01:20:00,16.54,89.8,2.86,986.17
07.10.2009 01:30:00,16.46,90.2,2.36,986.27
07.10.2009 01:40:00,16.46,90.3,2.37,986.36
07.10.2009 01:50:00,16.62,89.3,2.97,986.29
07.10.2009 02:00:00,16.58,89.5,2.22,986.29
07.10.2009 02:10:00,16.51,89.9,2.29,986.37
07.10.2009 02:20:00,16.56,89.5,2.52,986.4
07.10.2009 02:30:00,16.66,88.6,2.5,986.27
07.10.2009 02:40:00,16.64,88.6,2.88,986.2
07.10.2009 02:50:00,16.58,88.7,3.31,986.25
07.10.2009 03:00:00,16.52,88.7,2.62,986.28
07.10.2009 03:10:00,16.47,88.3,2.18,986.3
07.10.2009 03:20:00,16.36,88.6,2.39,986.29
07.10.2009 03:30:00,16.08,89.5,2.03,986.22
07.10.2009 03:40:00,16.12,89.3,2.32,986.16
07.10.2009 03:50:00,16.34,87.8,2.73,986.2
07.10.2009 04:00:00,16.28,87.8,2.82,986.3
07.10.2009 04:10:00,16.23,88.1,2.87,986.37
07.10.2009 04:20:00,16.25,87.7,2.74,986.37
07.10.2009 04:30:00,16.18,88.4,2.84,986.33
07.10.2009 04:40:00,16.19,88.3,2.83,986.39
07.10.2009 04:50:00,16.15,88.1,2.81,986.28
07.10.2009 05:00:00,16.03,88.5,2.91,986.29
07.10.2009 05:10:00,15.66,89.6,2.95,986.22
07.10.2009 05:20:00,15.6,90.9,3.01,986.12
07.10.2009 05:30:00,15.67,90.2,2.69,986.26
07.10.2009 05:40:00,15.79,89.0,2.77,986.29
07.10.2009 05:50:00,15.75,89.3,4.17,986.13
07.10.2009 06:00:00,15.9,88.7,3.78,986.04
07.10.2009 06:10:00,16.06,88.2,4.27,986.04
07.10.2009 06:20:00,16.26,86.6,3.63,986.04
07.10.2009 06:30:00,16.3,86.2,3.47,986.14
07.10.2009 06:40:00,16.46,85.3,2.93,986.35
07.10.2009 06:50:00,16.6,84.6,1.51,986.52
07.10.2009 07:00:00,16.91,83.4,1.55,986.67
07.10.2009 07:10:00,17.22,82.0,1.39,986.94
07.10.2009 07:20:00,17.43,80.7,2.17,986.96
07.10.2009 07:30:00,17.44,80.7,2.34,986.9
07.10.2009 07:40:00,17.69,80.2,1.02,987.01
07.10.2009 07:50:00,18.07,78.0,2.42,986.92
07.10.2009 08:00:00,18.1,77.2,4.78,986.91
07.10.2009 08:10:00,18.24,76.9,5.73,987.12
07.10.2009 08:20:00,18.49,76.1,5.68,987.3
07.10.2009 08:30:00,18.68,75.4,5.59,987.29
07.10.2009 08:40:00,18.9,74.7,5.63,987.36
07.10.2009 08:50:00,19.14,74.4,5.49,987.59
07.10.2009 09:00:00,19.39,73.3,6.1,987.71
07.10.2009 09:10:00,19.6,72.7,5.88,987.76
07.10.2009 09:20:00,19.75,72.4,5.12,987.76
07.10.2009 09:30:00,19.9,71.6,5.31,987.71
07.10.2009 09:40:00,20.03,70.8,5.94,987.73
07.10.2009 09:50:00,19.94,71.2,5.42,987.7
07.10.2009 10:00:00,20.05,71.0,5.25,987.72
07.10.2009 10:10:00,20.59,69.15,4.83,987.71
07.10.2009 10:20:00,20.63,69.07,5.28,987.67
07.10.2009 10:30:00,20.55,69.66,4.86,987.74
07.10.2009 10:40:00,20.4,70.6,4.81,987.82
07.10.2009 10:50:00,20.31,69.82,6.79,987.72
07.10.2009 11:00:00,20.24,70.6,5.97,987.66
07.10.2009 11:10:00,20.53,70.7,4.91,987.58
07.10.2009 11:20:00,20.75,69.58,6.6,987.59
07.10.2009 11:30:00,20.24,71.2,6.74,987.64
07.10.2009 11:40:00,20.03,72.3,6.33,987.58
07.10.2009 11:50:00,20.09,72.5,5.76,987.57
07.10.2009 12:00:00,20.17,72.5,5.46,987.45
07.10.2009 12:10:00,20.32,72.1,5.95,987.24
07.10.2009 12:20:00,20.42,71.9,5.34,987.18
07.10.2009 12:30:00,20.44,72.0,5.28,987.11
07.10.2009 12:40:00,20.44,72.4,4.59,987.06
07.10.2009 12:50:00,20.56,72.1,4.38,987.05
07.10.2009 13:00:00,20.69,71.5,4.52,987.06
07.10.2009 13:10:00,20.86,70.4,5.03,987.06
07.10.2009 13:20:00,20.83,70.7,4.38,986.96
07.10.2009 13:30:00,20.75,71.2,4.46,986.93
07.10.2009 13:40:00,20.64,71.8,4.14,986.89
07.10.2009 13:50:00,20.75,72.0,3.04,986.88
07.10.2009 14:00:00,20.9,71.7,3.36,986.84
07.10.2009 14:10:00,21.04,71.3,3.8,986.67
07.10.2009 14:20:00,21.3,70.0,3.66,986.41
07.10.2009 14:30:00,21.86,67.79,4.09,986.31
07.10.2009 14:40:00,21.92,67.38,4.76,986.28
07.10.2009 14:50:00,21.9,67.74,4.84,986.19
